Unnamed: 0,fecha,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,day,month,year,id,envio_total,cobrable,devuelto,vendido
3091,2023-08-06,nacional,con engano lo sacan de su casa,mototaxista dijo si a un viaje pero al llegar a la direccion encontro la muerte,4,0,2,0.0,0,1,1,0,0,0,1,deporte,1,7,15,Sunday,August,2023,080623nacional,80720.0,78839.0,6367.0,72472.0
3092,2023-08-07,nacional,acribillan a hijo del exfutbolista montepeque,tres familiares y un vendedor quedan heridos,4,0,2,1.0,0,0,1,0,0,0,1,deporte,0,6,7,Monday,August,2023,080723nacional,84982.0,82625.0,6415.0,76210.0
3099,2023-08-08,nacional,puente servira solo para transporte liviano,paso provisional en el km 17 punto 5 al pacifico sera solo de dos carriles buses y trailers deberan usar vias alternas,4,0,3,0.0,0,0,1,0,0,0,1,deporte,0,6,22,Tuesday,August,2023,080823nacional,78302.0,75959.0,6719.0,69240.0
3106,2023-08-09,nacional,masacrados cerca de mercado,balacera deja tres personas fallecidas y dos heridas,4,0,4,0.0,0,0,0,0,0,0,1,modelo,1,4,8,Wednesday,August,2023,080923nacional,79598.0,77121.0,11185.0,65936.0
3113,2023-08-10,nacional,caceria contra asaltabuses,mientras autoridades inspeccionan camionetas de rutas express detienen y golpean a dos supuestos ladrones,4,0,2,0.0,0,0,1,1,0,0,1,deporte,1,3,14,Thursday,August,2023,081023nacional,79001.0,76639.0,7746.0,68893.0
3120,2023-08-11,nacional,hasta la ultima carcajada muere velorio,el comediante rafael hernandez fallece a los 83 anos,4,0,0,1.0,1,1,1,0,0,0,1,deporte,1,6,9,Friday,August,2023,081123nacional,80070.0,76209.0,8886.0,67323.0
3127,2023-08-12,nacional,espectaculo helado,algunos observan con amocion los campos tenidos de blanco por la caida de granizo mientras otros se entristecen por el dano en sus cultivos,4,0,1,0.0,0,1,2,0,0,0,1,deporte,0,2,24,Saturday,August,2023,081223nacional,77426.0,75481.0,7329.0,68152.0
3128,2023-08-13,nacional,autopista en deterioro,a tres meses y medio de que se elimino el peaje la carretera esta en total abandono y se incrementan los accidentes,4,0,2,0.0,0,0,2,0,0,0,1,deporte,0,3,22,Sunday,August,2023,081323nacional,79439.0,77568.0,7048.0,70520.0
3129,2023-08-14,nacional,iban a ver al cristo negro,peregrinacion de hermanos termina en tragedia pues mueren en accidente de transito,4,0,1,0.0,1,0,2,0,0,0,1,deporte,0,6,12,Monday,August,2023,081423nacional,82832.0,80466.0,5871.0,74595.0
3136,2023-08-15,nacional,se ensarta hierro en intento de robo,varilla se le incrusta en el gluteo y la espalda sus complices lo dejan abandonado,4,0,2,0.0,1,0,0,1,0,0,1,deporte,1,7,15,Tuesday,August,2023,081523nacional,75104.0,72758.0,6056.0,66702.0
3143,2023-08-16,nacional,asaba carne de pitbull,guardia argumenta que destazo a su perra porque comia gatos y pollos temia que atacara a su familia,4,0,2,0.0,1,0,1,0,0,0,1,publicidad externa,1,4,18,Wednesday,August,2023,081623nacional,78773.0,76409.0,10428.0,65981.0
3150,2023-08-17,nacional,violan y estrangulan a nina migrante guatemalteca,su padre la encontro tirada debajo de una cama al regresar del trabajo,4,0,3,0.0,0,0,1,0,0,0,1,deporte,1,7,13,Thursday,August,2023,081723nacional,78371.0,74867.0,8128.0,66739.0
3157,2023-08-18,nacional,desnutricion sigue en aumento,cada mes hay mas casos de deficiencia nutricional a ello se suma que 604 mil guatemaltecos no estan comiendo durante el dia,3,1,0,0.0,1,0,1,0,0,1,1,deporte,1,4,22,Friday,August,2023,081823nacional,77905.0,74067.0,7584.0,66483.0
3164,2023-08-19,nacional,los ojos puestos en guatemala,ciudadanos comunidad internacional y observadores siguen atentos el proceso electoral,3,2,0,0.0,0,0,1,0,0,1,1,deporte,0,5,10,Saturday,August,2023,081923nacional,77162.0,75209.0,5745.0,69464.0
3165,2023-08-20,nacional,guatemala elige hoy al nuevo gobernante,la segunda vuelta electoral definira al sucesor de alejandro giammattei,1,1,0,0.0,0,0,0,0,0,1,1,deporte,0,6,10,Sunday,August,2023,082023nacional,79336.0,77364.0,5418.0,71946.0
3166,2023-08-21,nacional,bernardo presidente arevalo hace historia,gana eleccion y gobernara guatemala tal como lo hizo su papa juan jose de 1945 a 1951,1,1,0,0.0,0,0,0,0,0,1,1,publicidad externa,0,5,17,Monday,August,2023,082123nacional,154735.0,152397.0,29796.0,122601.0
3173,2023-08-22,nacional,preparando equipo de trabajo,el binomio presidencial electo bernardo arevalo y karin herrera comienza su planificacion laboral e integracion del gabinete,3,1,1,0.0,0,0,1,0,0,1,1,modelo,1,4,17,Tuesday,August,2023,082223nacional,85265.0,82885.0,10483.0,72402.0
3180,2023-08-23,nacional,victimas de asalto,mueren acuchillados y a balazos ultimos casos un hombre y una mujer que no queria entregar sus pertenencias,5,0,1,1.0,0,0,2,0,0,0,1,deporte,1,3,18,Wednesday,August,2023,082323nacional,78753.0,76321.0,10595.0,65726.0
3187,2023-08-24,nacional,entrevista con bernardo arevalo,presidente electo cuenta a nuestro diario sobre las acciones que tomara cuando tome posesion,4,1,0,1.0,0,0,2,0,0,1,1,deporte,1,4,14,Thursday,August,2023,082423nacional,79119.0,76749.0,7866.0,68883.0
3194,2023-08-25,nacional,decubren planes para asesinar a arevalo,revelan que agentes estatales y particulares querrian matar al presidente electo pandilleros tambien buscan su muerte,4,0,2,1.0,0,0,1,0,0,0,1,deporte,1,6,16,Friday,August,2023,082523nacional,89442.0,85543.0,11556.0,73987.0
3201,2023-08-26,nacional,capturados por masacrar a familia,agarran a miembros de la ms como responsables de acribillar a cinco personas en barcena uno vestia un sudadero manchado de sangre,4,1,2,0.0,0,0,1,0,0,1,1,modelo,1,5,22,Saturday,August,2023,082623nacional,77613.0,75633.0,6708.0,68925.0
3202,2023-08-27,nacional,acribillan a exdiputado,milton guerra hacia compras en un aserradero cuando hombres armados le dieron muerte,4,0,2,0.0,0,2,0,0,0,0,1,deporte,1,3,13,Sunday,August,2023,082723nacional,80254.0,78375.0,7638.0,70737.0
3203,2023-08-28,nacional,nuestro campeon,grijalva roza la gloria en el mundial de atletismo por segundo ano consecutivo,4,0,1,1.0,0,0,2,0,0,0,1,deporte,0,2,13,Monday,August,2023,082823nacional,83336.0,80925.0,6973.0,73952.0
3210,2023-08-29,nacional,oficialmente como binomio electo a bernardo arevalo y karin herrera,registro de ciudadanos suspende de manera provisional al partido semilla,4,1,2,0.0,0,0,1,0,0,1,1,deporte,1,10,10,Tuesday,August,2023,082923nacional,85430.0,83072.0,10502.0,72570.0
3217,2023-08-30,nacional,fuerzas de seguridad bajo ataque,comando armado atraviesa vehiculo y asesina a jefe y a agente de la policia municipal de ayutla,4,0,4,0.0,0,0,0,0,0,0,1,modelo,1,5,17,Wednesday,August,2023,083023nacional,77501.0,74987.0,4546.0,70441.0
3224,2023-08-31,nacional,mas de 12 mil casos de dengue,en todos los departamentos se reportan brotes cifra alcanza 22 fallecidos,4,1,1,1.0,0,0,1,0,0,1,1,publicidad externa,1,7,11,Thursday,August,2023,083123nacional,77922.0,75537.0,2036.0,73501.0
3231,2023-09-01,nacional,emergencia nacional por dengue,ministerio de salud e institutociones se unen para combatir epidemis en todo el pais,4,0,2,1.0,0,0,1,0,0,0,1,publicidad propia,1,4,14,Friday,September,2023,090123nacional,78412.0,74601.0,20148.0,54453.0
3238,2023-09-02,nacional,matan a madre he hijo en velorio,sicarios causan panico en vela de una vecina en el barrio la arenera,4,1,2,0.0,1,0,0,0,0,0,1,deporte,1,7,13,Saturday,September,2023,090223nacional,76979.0,75060.0,7674.0,67386.0
3239,2023-09-03,nacional,por la democracia,manifestantes exigen renuncia de funcionarios y expresan su apoyo al binomio presidencial electo,4,1,2,0.0,1,0,0,0,0,0,1,deporte,1,3,13,Sunday,September,2023,090323nacional,79695.0,77822.0,7200.0,70622.0
3240,2023-09-04,nacional,corredores invaden ciudad,miles llenaron las calles de la capital durante la 21k,3,0,1,0.0,0,1,1,0,0,0,1,deporte,1,3,10,Monday,September,2023,090423nacional,82939.0,80583.0,6457.0,74126.0
3247,2023-09-05,nacional,intento salvar a su hijo de las balas,hombre cubre a su pequeño de tres anos pero ambos mueren,4,0,3,0.0,1,0,0,0,0,0,1,deporte,1,8,11,Tuesday,September,2023,090523nacional,76149.0,73696.0,7854.0,65842.0
3254,2023-09-06,nacional,vapulean a asaltabuses,pasajeros se organizan para capturar y golpear a ladrones que abordan bus en la calzada roosevelt,4,1,3,0.0,0,0,0,0,0,0,1,modelo,1,3,16,Wednesday,September,2023,090623nacional,77005.0,74576.0,9971.0,64605.0
3261,2023-09-07,nacional,guerra de narcos se disputan ayutla,autoridades refieren que grupos de narcotraficantes de mexico buscan apropiarse del area que usan para trasiego de drogas migrantes y contrabando,4,1,1,0.0,1,0,1,0,0,0,1,deporte,1,6,21,Thursday,September,2023,090723nacional,87576.0,85229.0,13605.0,71624.0
3268,2023-09-08,nacional,mi patria adorada,con goles de carlos mejia y pedro altan guatemala vence a el salvador en la liga de naciones,4,0,2,1.0,0,0,1,0,0,0,1,deporte,1,3,18,Friday,September,2023,090823nacional,81115.0,77280.0,10022.0,67258.0
3275,2023-09-09,nacional,vigilan desde el aire,patrullas terrestres continuan para proteger ciudad fronteriza de ayutla,4,0,1,0.0,1,0,2,0,0,0,1,deporte,1,4,9,Saturday,September,2023,090923nacional,76944.0,75015.0,7237.0,67778.0
3276,2023-09-10,nacional,emboscada mortal,sicarios persiguen a hombre hasta gaslinera y lo matan cuando intetaba ponerse a salvo,4,0,4,0.0,0,0,0,0,0,0,1,deporte,0,2,14,Sunday,September,2023,091023nacional,79559.0,77692.0,6346.0,71346.0
3277,2023-09-11,nacional,con el corazon en la mano,gol de oscar santis evita derrota ante panama y desata la locura de los fanaticos de la azul y blanco,4,0,1,1.0,0,0,2,0,0,0,1,publicidad externa,0,6,20,Monday,September,2023,091123nacional,93366.0,91001.0,12683.0,78318.0
3284,2023-09-12,nacional,quedan con la pistola en la mano,en jornada sangrienta matan a tres supuestos delincuentes cuando intetaban asaltar,4,0,1,0.0,0,0,3,0,0,0,1,deporte,1,7,11,Tuesday,September,2023,091223nacional,80369.0,78004.0,6204.0,71800.0
3291,2023-09-13,nacional,transicion detenida,el binomio electo suspende la transmision de poder y pide renuncia de funcionarios por allanamientos del mp al tse,4,1,2,0.0,0,0,1,0,0,0,1,modelo,1,2,19,Wednesday,September,2023,091323nacional,79816.0,77458.0,14920.0,62538.0
3298,2023-09-14,nacional,mp cuenta votos,diversos sectores accionan en las cortes contra medidas de la feci,4,1,1,0.0,0,0,2,0,0,0,1,publicidad externa,1,3,11,Thursday,September,2023,091423nacional,78116.0,75791.0,10216.0,65575.0
3305,2023-09-15,nacional,festejos patrios,cientos de hombres mujeres y ninos con antorcha en mano conmemoran los 202 anos de independencia,4,1,2,0.0,0,0,1,0,0,0,1,deporte,1,2,16,Friday,September,2023,091523nacional,70681.0,66924.0,8227.0,58697.0
3312,2023-09-16,nacional,derroche de orgullo y tradicion,desfiles reviven el patriotismo en todo el pais,4,0,2,0.0,1,0,1,0,0,0,1,modelo,1,5,8,Saturday,September,2023,091623nacional,76743.0,74839.0,8880.0,65959.0
3313,2023-09-17,nacional,cada 4 horas desaparece una mujer,en guatemala se reportan seis casos por dia y en el ano se han activado 1426 alertas isabel claudina,4,0,2,0.0,0,0,2,0,0,0,1,deporte,0,6,19,Sunday,September,2023,091723nacional,79983.0,78119.0,13798.0,64321.0
3314,2023-09-18,nacional,tristeza en el motagua,los 474 kilometros de largo son en su mayoria corretadas que trasladan millones de desechos,4,0,3,0.0,0,0,1,0,0,0,1,deporte,0,4,15,Monday,September,2023,091823nacional,83796.0,81436.0,10185.0,71251.0
3321,2023-09-19,nacional,motagua un rio de desechos,toneladas de basura zapatos y hasta animales muertos flotan en el afluente,4,1,1,0.0,0,0,1,1,0,0,1,deporte,1,5,12,Tuesday,September,2023,091923nacional,76645.0,74287.0,10238.0,64049.0
3328,2023-09-20,nacional,buscaban casa y encuentran la muerte,dos mujeres querian mudarse y alquilar una vivienda cuando un hombre las acribillo un menor quedo con heridas,4,0,2,1.0,0,0,1,0,0,0,1,deporte,1,6,18,Wednesday,September,2023,092023nacional,77586.0,75229.0,8608.0,66621.0
3335,2023-09-21,nacional,asesinado por negarse a ser pandillero,menor de 15 anos fue sacado de su instituto con enganos por una mujer y al llegar a un callejon lo mataron,4,0,1,1.0,0,0,2,0,0,0,1,deporte,1,6,22,Thursday,September,2023,092123nacional,77821.0,75461.0,8726.0,66735.0
3342,2023-09-22,nacional,sobreviven entre basura,aldea el quetzalito con 400 habitantes esta rodeada de toneladas de desechos que viajan a traves del rio motagua,4,0,2,0.0,0,1,1,0,0,0,1,deporte,1,3,19,Friday,September,2023,092223nacional,76510.0,72690.0,6725.0,65965.0
3349,2023-09-23,nacional,abusa de alumnas en recreo,maestro fue denunciado por estudiantes el 19 de este mes se le giro captura,4,0,2,0.0,0,0,2,0,0,0,1,modelo,1,5,14,Saturday,September,2023,092323nacional,76433.0,74540.0,8444.0,66096.0
3350,2023-09-24,nacional,peligro en la ruta,en lo que va del mes han ocurrido 34 accidentes en la cuesta de villalobos,4,0,0,0.0,2,1,0,1,0,0,1,modelo,1,4,15,Sunday,September,2023,092423nacional,78504.0,76639.0,10709.0,65930.0
3351,2023-09-25,nacional,muerte en el campo,aficionado es asesinado a tiros y jugador que haria saque de banda queda herido,4,0,2,1.0,1,0,0,0,0,0,1,modelo,1,4,14,Monday,September,2023,092523nacional,81749.0,79396.0,8595.0,70801.0
3358,2023-09-26,nacional,lluvia desata muerte,rescatistas encuentran 5 cadaveres de 19 personas desaparecidas luego de que correntada arrasara con 5 viviendas,1,0,0,0.0,0,0,1,0,0,0,1,publicidad propia,1,3,16,Tuesday,September,2023,092623nacional,76630.0,74254.0,7412.0,66842.0
3365,2023-09-27,nacional,plegarias por los desaparecidos,familiares claman por la recuperacion de los restos de sus seres queridos mientras sigue la busqueda,4,0,0,1.0,1,0,2,0,0,0,1,deporte,1,4,16,Wednesday,September,2023,092723nacional,75943.0,73567.0,9094.0,64473.0
3372,2023-09-28,nacional,entre la trajedia y las despedidas,en medio del ultimo adios a una de las victimas del deslave equipos de socorro hallan otros tres cuerpos,4,0,1,1.0,0,1,1,0,0,0,1,publicidad externa,1,6,19,Thursday,September,2023,092823nacional,77346.0,74913.0,7806.0,67107.0
3379,2023-09-29,nacional,crimen viaja sobre ruedas,delincuentes drogan con dulces y agua a las victimas para asaltarlas y violarlas,4,0,2,0.0,0,0,2,0,0,0,1,deporte,1,4,13,Friday,September,2023,092923nacional,76386.0,72409.0,5105.0,67304.0
3386,2023-09-30,nacional,57 mil deportados,2023 podria ser el ano con mayor numero de retornados en 2022 hubo 94 mil,4,1,0,1.0,0,1,1,0,0,0,1,deporte,1,3,15,Saturday,September,2023,093023nacional,75128.0,73170.0,3769.0,69401.0
3387,2023-10-01,nacional,secuestran actas electorales,tse dice que ya no es garante de resultados de la votacion general de la primera vuelta mp asegura que accion no vulnera la custodia del voto,4,2,0,0.0,1,0,1,0,0,0,1,deporte,0,3,27,Sunday,October,2023,100123nacional,77933.0,76019.0,13117.0,62902.0
3388,2023-10-02,nacional,con plegarias recuerdan a ninos,vecinos del asentamiento dios es fiel rinden homenaje a fallecidos y desaparecidos en tragedia hace ocho dias,4,0,3,0.0,0,0,1,0,0,0,1,deporte,1,5,17,Monday,October,2023,100223nacional,80307.0,77918.0,8153.0,69765.0
3395,2023-10-03,nacional,engana a jueza y sale libre,lider de la ms evade la justicia presentando una identidad falsa,4,1,1,0.0,1,0,1,0,0,0,1,deporte,1,6,11,Tuesday,October,2023,100323nacional,73774.0,71376.0,7848.0,63528.0
3402,2023-10-04,nacional,intentan asaltar y le disparan,mujer caminaba cuando hombre trata de arrebatarle su cartera ella saca un arma y le pega cuatro balazos,4,0,2,0.0,1,0,1,0,0,0,1,deporte,1,5,18,Wednesday,October,2023,100423nacional,73811.0,71408.0,9926.0,61482.0
3409,2023-10-05,nacional,balazos durante discusion de presupuesto,reunion en el interior del despacho del alcalde de zacapa termina con detonaciones de arma de fuego muere el gerente de compras,4,0,2,1.0,1,0,0,0,0,0,1,deporte,1,5,22,Thursday,October,2023,100523nacional,71909.0,69727.0,7251.0,62476.0
3416,2023-10-06,nacional,corte de constitucionalidad resuelve,cc dice que juez csj y mp pueden accionar si tienen fundamentos mientras sectores manifiestan defensa de la democracia,4,1,1,0.0,1,0,0,1,0,0,1,modelo,1,4,19,Friday,October,2023,100623nacional,70052.0,66449.0,12584.0,53865.0
3423,2023-10-07,nacional,aumentan manifestaciones en defensa de la democracia,varios sectores se suman a la solicitud de renuncia de autoridades del mp bloqueos alcanzan hasta 75 puntos en todo el pais,2,1,0,0.0,0,0,1,0,0,0,1,modelo,1,7,22,Saturday,October,2023,100723nacional,61204.0,59826.0,4709.0,55117.0
3424,2023-10-08,nacional,abarrotan mercados,guatemaltecos temen falta de productos luego de anuncios sobre posible cierre de comercios,4,1,0,0.0,0,0,2,1,0,0,1,modelo,1,2,13,Sunday,October,2023,100823nacional,63797.0,62435.0,10700.0,51735.0
3425,2023-10-09,nacional,protestas cumplen 8 dias,anuncian mas cierres en carreteras y comercios manifestantes exigen renuncias en el mp y defensa del proceso electoral,4,0,0,1.0,1,1,1,0,0,0,1,deporte,1,4,18,Monday,October,2023,100923nacional,61680.0,59922.0,18372.0,41550.0
